country,region,city,customer_segment,customer_age_group,previous_device_os,customer_id
South Africa,Africa,Pretoria,Education,18–24,iOS 15,6630
South Africa,Africa,Pretoria,Business,18–24,Unknown,6631
South Africa,Africa,Pretoria,Individual,35–44,Other,6632
South Africa,Africa,Pretoria,Individual,25–34,Unknown,6633
South Africa,Africa,Pretoria,Individual,35–44,Unknown,6634
South Africa,Africa,Pretoria,Business,35–44,Unknown,6635
South Africa,Africa,Pretoria,Education,25–34,Unknown,6636
South Africa,Africa,Pretoria,Education,35–44,Unknown,6637
South Africa,Africa,Pretoria,Individual,45–54,Unknown,6638
South Africa,Africa,Pretoria,Individual,55+,iOS 17,6639
South Africa,Africa,Soweto,Individual,35–44,Unknown,6640
South Africa,Africa,Soweto,Individual,55+,Unknown,6641
South Africa,Africa,Soweto,Business,55+,Unknown,6642
South Africa,Africa,Soweto,Education,45–54,Unknown,6643
South Africa,Africa,Soweto,Individual,25–34,iOS 15,6644
South Africa,Africa,Soweto,Government,55+,Unknown,6645
South Africa,Africa,Soweto,Education,45–54,Android,6646
South Africa,Africa,Soweto,Business,45–54,Unknown,6647
South Africa,Africa,Soweto,Education,18–24,New User,6648
South Africa,Africa,Soweto,Education,25–34,Unknown,6649
South Africa,Africa,Soweto,Individual,18–24,Unknown,6650
South Africa,Africa,Soweto,Education,25–34,iOS 17,6651
South Africa,Africa,Soweto,Government,18–24,Android,6652
South Africa,Africa,Soweto,Business,35–44,Unknown,6653
South Africa,Africa,Soweto,Government,18–24,Unknown,6654
South Africa,Africa,Soweto,Government,45–54,Unknown,6655
South Africa,Africa,Soweto,Business,18–24,Unknown,6656
South Africa,Africa,Soweto,Government,45–54,iOS 17,6657
South Africa,Africa,Soweto,Individual,45–54,Unknown,6658
South Africa,Africa,Soweto,Business,55+,Android,6659
South Africa,Africa,Soweto,Education,35–44,Unknown,6660
South Africa,Africa,Soweto,Education,18–24,iOS 17,6661
South Africa,Africa,Soweto,Individual,25–34,Unknown,6662
South Africa,Africa,Soweto,Government,45–54,Android,6663
South Africa,Africa,Soweto,Government,18–24,iOS 17,6664
South Africa,Africa,Soweto,Business,25–34,New User,6665
South Korea,Asia,Busan,Individual,25–34,Unknown,6666
South Korea,Asia,Busan,Government,55+,Android,6667
South Korea,Asia,Busan,Education,35–44,Unknown,6668
South Korea,Asia,Busan,Business,25–34,Unknown,6669
South Korea,Asia,Busan,Government,25–34,Unknown,6670
South Korea,Asia,Busan,Education,55+,Unknown,6671
South Korea,Asia,Busan,Education,55+,Android,6672
South Korea,Asia,Busan,Government,55+,Unknown,6673
South Korea,Asia,Busan,Individual,18–24,Unknown,6674
South Korea,Asia,Busan,Government,45–54,Unknown,6675
South Korea,Asia,Busan,Government,55+,iOS 16,6676
South Korea,Asia,Busan,Individual,55+,Unknown,6677
South Korea,Asia,Busan,Individual,35–44,New User,6678
South Korea,Asia,Busan,Individual,45–54,Unknown,6679
South Korea,Asia,Busan,Education,18–24,Unknown,6680
South Korea,Asia,Changwon,Government,55+,iOS 16,6681
South Korea,Asia,Changwon,Individual,18–24,Unknown,6682
South Korea,Asia,Changwon,Government,55+,Unknown,6683
South Korea,Asia,Changwon,Business,55+,Unknown,6684
South Korea,Asia,Changwon,Individual,45–54,Unknown,6685
South Korea,Asia,Changwon,Individual,55+,Android,6686
South Korea,Asia,Changwon,Education,18–24,Unknown,6687
South Korea,Asia,Changwon,Business,45–54,Other,6688
South Korea,Asia,Changwon,Individual,25–34,Unknown,6689
South Korea,Asia,Changwon,Education,55+,Unknown,6690
South Korea,Asia,Changwon,Government,35–44,Unknown,6691
South Korea,Asia,Changwon,Business,18–24,Unknown,6692
South Korea,Asia,Changwon,Government,45–54,Other,6693
South Korea,Asia,Changwon,Government,25–34,Unknown,6694
South Korea,Asia,Changwon,Individual,35–44,iOS 15,6695
South Korea,Asia,Changwon,Business,35–44,Unknown,6696
South Korea,Asia,Changwon,Education,55+,iOS 15,6697
South Korea,Asia,Changwon,Education,25–34,iOS 16,6698
South Korea,Asia,Changwon,Education,45–54,Unknown,6699
South Korea,Asia,Changwon,Education,35–44,Unknown,6700
South Korea,Asia,Changwon,Government,45–54,Unknown,6701
South Korea,Asia,Changwon,Individual,35–44,iOS 16,6702
South Korea,Asia,Daegu,Individual,55+,Unknown,6703
South Korea,Asia,Daegu,Education,45–54,Unknown,6704
South Korea,Asia,Daegu,Education,18–24,Unknown,6705
South Korea,Asia,Daegu,Individual,18–24,Unknown,6706
South Korea,Asia,Daegu,Business,45–54,Unknown,6707
South Korea,Asia,Daegu,Individual,25–34,New User,6708
South Korea,Asia,Daegu,Individual,25–34,Unknown,6709
South Korea,Asia,Daegu,Government,35–44,Other,6710
South Korea,Asia,Daegu,Education,25–34,Unknown,6711
South Korea,Asia,Daegu,Education,25–34,Other,6712
South Korea,Asia,Daegu,Government,55+,Unknown,6713
South Korea,Asia,Daegu,Business,35–44,Unknown,6714
South Korea,Asia,Daegu,Education,45–54,iOS 15,6715
South Korea,Asia,Daegu,Individual,45–54,Unknown,6716
South Korea,Asia,Daegu,Education,35–44,Unknown,6717
South Korea,Asia,Daegu,Government,45–54,New User,6718
South Korea,Asia,Daejeon,Government,18–24,Unknown,6719
South Korea,Asia,Daejeon,Education,35–44,Unknown,6720
South Korea,Asia,Daejeon,Education,25–34,Unknown,6721
South Korea,Asia,Daejeon,Government,25–34,Unknown,6722
South Korea,Asia,Daejeon,Government,45–54,Unknown,6723
South Korea,Asia,Daejeon,Individual,18–24,iOS 16,6724
South Korea,Asia,Daejeon,Business,25–34,Unknown,6725
South Korea,Asia,Daejeon,Education,18–24,Unknown,6726
South Korea,Asia,Daejeon,Education,55+,Unknown,6727
South Korea,Asia,Daejeon,Business,35–44,Unknown,6728
South Korea,Asia,Daejeon,Government,18–24,iOS 17,6729
South Korea,Asia,Daejeon,Business,45–54,Unknown,6730
South Korea,Asia,Daejeon,Education,25–34,Android,6731
South Korea,Asia,Daejeon,Education,45–54,New User,6732
South Korea,Asia,Daejeon,Government,35–44,iOS 17,6733
South Korea,Asia,Daejeon,Business,55+,Unknown,6734
South Korea,Asia,Goyang,Education,55+,Unknown,6735
South Korea,Asia,Goyang,Individual,18–24,Unknown,6736
South Korea,Asia,Goyang,Education,18–24,Unknown,6737
South Korea,Asia,Goyang,Government,25–34,New User,6738
South Korea,Asia,Goyang,Business,55+,Unknown,6739
South Korea,Asia,Goyang,Government,35–44,Unknown,6740
South Korea,Asia,Goyang,Individual,45–54,Unknown,6741
South Korea,Asia,Goyang,Individual,25–34,Unknown,6742
South Korea,Asia,Goyang,Business,25–34,Unknown,6743
South Korea,Asia,Goyang,Government,45–54,Unknown,6744
South Korea,Asia,Goyang,Education,35–44,Unknown,6745
South Korea,Asia,Goyang,Individual,55+,Unknown,6746
South Korea,Asia,Goyang,Education,35–44,Other,6747
South Korea,Asia,Goyang,Government,25–34,Unknown,6748
South Korea,Asia,Goyang,Business,18–24,Unknown,6749
South Korea,Asia,Goyang,Government,35–44,iOS 16,6750
South Korea,Asia,Goyang,Government,35–44,iOS 17,6751
South Korea,Asia,Goyang,Education,45–54,iOS 16,6752
South Korea,Asia,Goyang,Individual,35–44,Unknown,6753
South Korea,Asia,Goyang,Business,45–54,Unknown,6754
South Korea,Asia,Goyang,Individual,18–24,iOS 15,6755
South Korea,Asia,Gwangju,Government,35–44,Unknown,6756
South Korea,Asia,Gwangju,Government,55+,Unknown,6757
South Korea,Asia,Gwangju,Education,35–44,Unknown,6758
South Korea,Asia,Gwangju,Individual,45–54,Unknown,6759
South Korea,Asia,Gwangju,Business,45–54,iOS 17,6760
South Korea,Asia,Gwangju,Business,35–44,iOS 15,6761
South Korea,Asia,Gwangju,Government,45–54,Unknown,6762
South Korea,Asia,Gwangju,Education,18–24,Unknown,6763
South Korea,Asia,Gwangju,Individual,55+,Other,6764
South Korea,Asia,Gwangju,Individual,25–34,Unknown,6765
South Korea,Asia,Gwangju,Business,25–34,Unknown,6766
South Korea,Asia,Gwangju,Business,55+,New User,6767
South Korea,Asia,Gwangju,Individual,35–44,Unknown,6768
South Korea,Asia,Gwangju,Individual,35–44,iOS 17,6769
South Korea,Asia,Gwangju,Education,55+,Unknown,6770
South Korea,Asia,Gwangju,Education,25–34,Unknown,6771
South Korea,Asia,Incheon,Individual,35–44,Unknown,6772
South Korea,Asia,Incheon,Business,35–44,Unknown,6773
South Korea,Asia,Incheon,Business,25–34,Unknown,6774
South Korea,Asia,Incheon,Business,45–54,Unknown,6775
South Korea,Asia,Incheon,Education,25–34,Unknown,6776
South Korea,Asia,Incheon,Individual,18–24,Other,6777
South Korea,Asia,Incheon,Government,55+,Unknown,6778
South Korea,Asia,Incheon,Education,45–54,Unknown,6779
South Korea,Asia,Incheon,Business,55+,Unknown,6780
South Korea,Asia,Incheon,Education,18–24,iOS 16,6781
South Korea,Asia,Incheon,Education,18–24,Unknown,6782
South Korea,Asia,Incheon,Government,18–24,Unknown,6783
South Korea,Asia,Incheon,Education,55+,Unknown,6784
South Korea,Asia,Incheon,Individual,45–54,Unknown,6785
South Korea,Asia,Incheon,Business,45–54,iOS 17,6786
South Korea,Asia,Incheon,Business,55+,New User,6787
South Korea,Asia,Incheon,Business,25–34,iOS 16,6788
South Korea,Asia,Incheon,Government,45–54,Android,6789
South Korea,Asia,Incheon,Individual,18–24,Unknown,6790
South Korea,Asia,Incheon,Business,45–54,New User,6791
South Korea,Asia,Seoul,Individual,45–54,New User,6792
South Korea,Asia,Seoul,Individual,25–34,Unknown,6793
South Korea,Asia,Seoul,Business,35–44,Unknown,6794
South Korea,Asia,Seoul,Individual,45–54,Android,6795
South Korea,Asia,Seoul,Education,45–54,iOS 15,6796
South Korea,Asia,Seoul,Government,18–24,Unknown,6797
South Korea,Asia,Seoul,Education,18–24,Unknown,6798
South Korea,Asia,Seoul,Business,18–24,iOS 17,6799
South Korea,Asia,Seoul,Business,45–54,Unknown,6800
South Korea,Asia,Seoul,Individual,18–24,Unknown,6801
South Korea,Asia,Seoul,Education,35–44,iOS 15,6802
South Korea,Asia,Seoul,Education,25–34,New User,6803
South Korea,Asia,Seoul,Business,25–34,iOS 17,6804
South Korea,Asia,Seoul,Individual,45–54,iOS 15,6805
South Korea,Asia,Seoul,Individual,35–44,Unknown,6806
South Korea,Asia,Seoul,Business,55+,Unknown,6807
South Korea,Asia,Seoul,Government,45–54,Unknown,6808
South Korea,Asia,Seoul,Education,55+,Unknown,6809
South Korea,Asia,Seoul,Business,25–34,Unknown,6810
South Korea,Asia,Suwon,Business,55+,iOS 15,6811
South Korea,Asia,Suwon,Individual,45–54,Unknown,6812
South Korea,Asia,Suwon,Government,45–54,Unknown,6813
South Korea,Asia,Suwon,Government,35–44,Unknown,6814
South Korea,Asia,Suwon,Individual,18–24,Unknown,6815
South Korea,Asia,Suwon,Education,45–54,Unknown,6816
South Korea,Asia,Suwon,Individual,25–34,iOS 16,6817
South Korea,Asia,Suwon,Government,25–34,Unknown,6818
South Korea,Asia,Suwon,Education,55+,Unknown,6819
South Korea,Asia,Suwon,Individual,55+,iOS 17,6820
South Korea,Asia,Suwon,Business,55+,Unknown,6821
South Korea,Asia,Suwon,Government,55+,Unknown,6822
South Korea,Asia,Suwon,Business,55+,iOS 16,6823
South Korea,Asia,Suwon,Business,35–44,Unknown,6824
South Korea,Asia,Suwon,Individual,45–54,iOS 17,6825
South Korea,Asia,Suwon,Government,25–34,iOS 16,6826
South Korea,Asia,Suwon,Business,45–54,Unknown,6827
South Korea,Asia,Suwon,Individual,25–34,iOS 15,6828
South Korea,Asia,Suwon,Individual,35–44,Unknown,6829
South Korea,Asia,Ulsan,Business,25–34,Unknown,6830
South Korea,Asia,Ulsan,Education,35–44,Unknown,6831
South Korea,Asia,Ulsan,Education,25–34,Unknown,6832
South Korea,Asia,Ulsan,Individual,35–44,iOS 16,6833
South Korea,Asia,Ulsan,Individual,45–54,Unknown,6834
South Korea,Asia,Ulsan,Business,25–34,Android,6835
South Korea,Asia,Ulsan,Education,45–54,iOS 17,6836
South Korea,Asia,Ulsan,Education,55+,Unknown,6837
South Korea,Asia,Ulsan,Individual,55+,Unknown,6838
South Korea,Asia,Ulsan,Individual,35–44,New User,6839
South Korea,Asia,Ulsan,Individual,25–34,iOS 15,6840
South Korea,Asia,Ulsan,Government,35–44,Unknown,6841
South Korea,Asia,Ulsan,Government,45–54,Other,6842
South Korea,Asia,Ulsan,Business,55+,Unknown,6843
South Korea,Asia,Ulsan,Government,55+,iOS 15,6844
South Korea,Asia,Ulsan,Government,45–54,iOS 16,6845
South Korea,Asia,Ulsan,Education,35–44,iOS 16,6846
South Korea,Asia,Ulsan,Education,18–24,Unknown,6847
South Korea,Asia,Ulsan,Individual,18–24,iOS 16,6848
South Korea,Asia,Ulsan,Individual,35–44,Unknown,6849
Spain,Europe,Alicante,Education,35–44,Unknown,6850
Spain,Europe,Alicante,Education,18–24,Unknown,6851
Spain,Europe,Alicante,Individual,55+,Unknown,6852
Spain,Europe,Alicante,Business,25–34,iOS 17,6853
Spain,Europe,Alicante,Government,25–34,Unknown,6854
Spain,Europe,Alicante,Individual,18–24,Unknown,6855
Spain,Europe,Alicante,Individual,25–34,New User,6856
Spain,Europe,Alicante,Business,25–34,iOS 15,6857
Spain,Europe,Alicante,Business,35–44,Android,6858
Spain,Europe,Barcelona,Government,25–34,Unknown,6859
Spain,Europe,Barcelona,Education,55+,Unknown,6860
Spain,Europe,Barcelona,Individual,55+,Unknown,6861
Spain,Europe,Barcelona,Education,18–24,Unknown,6862
Spain,Europe,Barcelona,Business,35–44,Unknown,6863
Spain,Europe,Barcelona,Individual,45–54,Unknown,6864
Spain,Europe,Barcelona,Individual,25–34,Unknown,6865
Spain,Europe,Barcelona,Government,45–54,Unknown,6866
Spain,Europe,Barcelona,Education,25–34,Unknown,6867
Spain,Europe,Barcelona,Business,55+,Unknown,6868
Spain,Europe,Barcelona,Education,45–54,iOS 16,6869
Spain,Europe,Barcelona,Government,55+,Unknown,6870
Spain,Europe,Barcelona,Education,35–44,Unknown,6871
Spain,Europe,Barcelona,Individual,18–24,Unknown,6872
Spain,Europe,Barcelona,Individual,35–44,Unknown,6873
Spain,Europe,Bilbao,Government,55+,Unknown,6874
Spain,Europe,Bilbao,Education,35–44,iOS 15,6875
Spain,Europe,Bilbao,Business,25–34,Unknown,6876
Spain,Europe,Bilbao,Business,25–34,iOS 15,6877
Spain,Europe,Bilbao,Education,55+,New User,6878
Spain,Europe,Bilbao,Education,45–54,Other,6879
Spain,Europe,Bilbao,Government,45–54,Unknown,6880
Spain,Europe,Bilbao,Education,55+,Unknown,6881
Spain,Europe,Bilbao,Individual,45–54,Unknown,6882
Spain,Europe,Bilbao,Education,45–54,Unknown,6883
Spain,Europe,Bilbao,Individual,25–34,Unknown,6884
Spain,Europe,Bilbao,Individual,55+,Unknown,6885
Spain,Europe,Bilbao,Individual,45–54,New User,6886
Spain,Europe,Bilbao,Business,55+,Unknown,6887
Spain,Europe,Córdoba,Business,45–54,Unknown,6888
Spain,Europe,Córdoba,Individual,18–24,Unknown,6889
Spain,Europe,Córdoba,Individual,35–44,Other,6890
Spain,Europe,Córdoba,Education,25–34,Android,6891
Spain,Europe,Córdoba,Government,45–54,Unknown,6892
Spain,Europe,Córdoba,Business,35–44,Unknown,6893
Spain,Europe,Córdoba,Individual,55+,New User,6894
Spain,Europe,Córdoba,Business,35–44,New User,6895
Spain,Europe,Córdoba,Education,55+,Unknown,6896
Spain,Europe,Córdoba,Education,45–54,Unknown,6897
Spain,Europe,Córdoba,Business,18–24,Unknown,6898
Spain,Europe,Córdoba,Education,18–24,iOS 17,6899
Spain,Europe,Córdoba,Business,35–44,Other,6900
Spain,Europe,Córdoba,Individual,35–44,iOS 17,6901
Spain,Europe,Córdoba,Business,25–34,Android,6902
Spain,Europe,Córdoba,Business,55+,Unknown,6903
Spain,Europe,Córdoba,Education,18–24,New User,6904
Spain,Europe,Gijón,Business,35–44,Unknown,6905
Spain,Europe,Gijón,Education,25–34,Unknown,6906
Spain,Europe,Gijón,Education,35–44,Unknown,6907
Spain,Europe,Gijón,Government,45–54,Unknown,6908
Spain,Europe,Gijón,Government,35–44,Unknown,6909
Spain,Europe,Gijón,Government,18–24,Unknown,6910
Spain,Europe,Gijón,Education,45–54,iOS 17,6911
Spain,Europe,Gijón,Individual,45–54,Unknown,6912
Spain,Europe,Gijón,Business,45–54,Unknown,6913
Spain,Europe,Gijón,Business,25–34,Unknown,6914
Spain,Europe,Gijón,Business,18–24,Unknown,6915
Spain,Europe,Gijón,Individual,35–44,Unknown,6916
Spain,Europe,Las Palmas,Business,35–44,Unknown,6917
Spain,Europe,Las Palmas,Government,25–34,Unknown,6918
Spain,Europe,Las Palmas,Business,18–24,Unknown,6919
Spain,Europe,Las Palmas,Government,55+,Unknown,6920
Spain,Europe,Las Palmas,Education,18–24,Unknown,6921
Spain,Europe,Las Palmas,Government,35–44,Unknown,6922
Spain,Europe,Las Palmas,Business,55+,Unknown,6923
Spain,Europe,Las Palmas,Business,25–34,iOS 17,6924
Spain,Europe,Las Palmas,Business,45–54,Unknown,6925
Spain,Europe,Las Palmas,Individual,18–24,Unknown,6926
Spain,Europe,Las Palmas,Education,45–54,Unknown,6927
Spain,Europe,Las Palmas,Individual,25–34,Unknown,6928
Spain,Europe,Madrid,Government,45–54,Android,6929
Spain,Europe,Madrid,Business,45–54,New User,6930
Spain,Europe,Madrid,Individual,55+,Unknown,6931
Spain,Europe,Madrid,Education,25–34,Unknown,6932
Spain,Europe,Madrid,Education,35–44,Unknown,6933
Spain,Europe,Madrid,Individual,25–34,iOS 17,6934
Spain,Europe,Madrid,Business,55+,Android,6935
Spain,Europe,Madrid,Education,45–54,Unknown,6936
Spain,Europe,Madrid,Government,18–24,Unknown,6937
Spain,Europe,Murcia,Education,35–44,iOS 15,6938
Spain,Europe,Murcia,Government,25–34,Unknown,6939
Spain,Europe,Murcia,Government,45–54,Unknown,6940
Spain,Europe,Murcia,Business,25–34,Unknown,6941
Spain,Europe,Murcia,Individual,18–24,Unknown,6942
Spain,Europe,Murcia,Government,35–44,Unknown,6943
Spain,Europe,Murcia,Education,25–34,Unknown,6944
Spain,Europe,Murcia,Business,18–24,Unknown,6945
Spain,Europe,Murcia,Individual,25–34,Unknown,6946
Spain,Europe,Murcia,Education,45–54,Unknown,6947
Spain,Europe,Málaga,Individual,35–44,New User,6948
Spain,Europe,Málaga,Government,25–34,Android,6949
Spain,Europe,Málaga,Education,45–54,Unknown,6950
Spain,Europe,Málaga,Business,55+,Unknown,6951
Spain,Europe,Málaga,Individual,35–44,Unknown,6952
Spain,Europe,Málaga,Government,18–24,iOS 15,6953
Spain,Europe,Málaga,Government,45–54,Android,6954
Spain,Europe,Palma,Business,45–54,Unknown,6955
Spain,Europe,Palma,Business,55+,Unknown,6956
Spain,Europe,Palma,Business,18–24,Unknown,6957
Spain,Europe,Palma,Business,45–54,Android,6958
Spain,Europe,Palma,Individual,25–34,Android,6959
Spain,Europe,Palma,Education,45–54,iOS 17,6960
Spain,Europe,Palma,Individual,25–34,Unknown,6961
Spain,Europe,Palma,Government,35–44,Unknown,6962
Spain,Europe,Palma,Education,55+,Other,6963
Spain,Europe,Palma,Government,18–24,Unknown,6964
Spain,Europe,Palma,Individual,45–54,Unknown,6965
Spain,Europe,Palma,Government,25–34,Unknown,6966
Spain,Europe,Palma,Education,18–24,Other,6967
Spain,Europe,Palma,Business,25–34,Unknown,6968
Spain,Europe,Seville,Individual,25–34,Unknown,6969
Spain,Europe,Seville,Government,25–34,Unknown,6970
Spain,Europe,Seville,Individual,18–24,Unknown,6971
Spain,Europe,Seville,Business,55+,Unknown,6972
Spain,Europe,Seville,Individual,45–54,Unknown,6973
Spain,Europe,Seville,Business,45–54,Unknown,6974
Spain,Europe,Seville,Individual,35–44,Unknown,6975
Spain,Europe,Seville,Individual,55+,Unknown,6976
Spain,Europe,Seville,Education,35–44,Unknown,6977
Spain,Europe,Seville,Government,45–54,Unknown,6978
Spain,Europe,Seville,Business,18–24,Unknown,6979
Spain,Europe,Seville,Government,35–44,Unknown,6980
Spain,Europe,Seville,Government,45–54,Android,6981
Spain,Europe,Seville,Government,55+,Unknown,6982
Spain,Europe,Seville,Business,25–34,Android,6983
Spain,Europe,Seville,Education,45–54,Unknown,6984
Spain,Europe,Seville,Business,18–24,New User,6985
Spain,Europe,Seville,Education,18–24,Unknown,6986
Spain,Europe,Valencia,Individual,35–44,Unknown,6987
Spain,Europe,Valencia,Individual,18–24,Unknown,6988
Spain,Europe,Valencia,Individual,25–34,iOS 16,6989
Spain,Europe,Valencia,Business,55+,Unknown,6990
Spain,Europe,Valencia,Education,18–24,Android,6991
Spain,Europe,Valencia,Education,55+,Unknown,6992
Spain,Europe,Valencia,Government,45–54,Unknown,6993
Spain,Europe,Valencia,Government,55+,New User,6994
Spain,Europe,Valencia,Government,35–44,Unknown,6995
Spain,Europe,Valencia,Education,45–54,Unknown,6996
Spain,Europe,Valladolid,Education,25–34,Unknown,6997
Spain,Europe,Valladolid,Individual,35–44,Unknown,6998
Spain,Europe,Valladolid,Government,18–24,Unknown,6999
Spain,Europe,Valladolid,Government,35–44,iOS 16,7000
Spain,Europe,Valladolid,Individual,35–44,iOS 16,7001
Spain,Europe,Valladolid,Individual,18–24,Unknown,7002
Spain,Europe,Valladolid,Individual,35–44,iOS 17,7003
Spain,Europe,Valladolid,Government,55+,Unknown,7004
Spain,Europe,Valladolid,Business,18–24,Unknown,7005
Spain,Europe,Valladolid,Education,55+,Unknown,7006
Spain,Europe,Valladolid,Individual,55+,Unknown,7007
Spain,Europe,Valladolid,Government,35–44,Unknown,7008
Spain,Europe,Valladolid,Business,55+,Unknown,7009
Spain,Europe,Vigo,Education,55+,Unknown,7010
Spain,Europe,Vigo,Education,35–44,Unknown,7011
Spain,Europe,Vigo,Individual,55+,iOS 15,7012
Spain,Europe,Vigo,Business,25–34,Unknown,7013
Spain,Europe,Vigo,Education,25–34,Unknown,7014
Spain,Europe,Vigo,Government,25–34,Unknown,7015
Spain,Europe,Vigo,Individual,18–24,Unknown,7016
Spain,Europe,Vigo,Business,35–44,Unknown,7017
Spain,Europe,Vigo,Individual,35–44,Unknown,7018
Spain,Europe,Vigo,Education,18–24,Unknown,7019
Spain,Europe,Vigo,Education,55+,Other,7020
Spain,Europe,Zaragoza,Individual,18–24,Unknown,7021
Spain,Europe,Zaragoza,Business,45–54,Unknown,7022
Spain,Europe,Zaragoza,Government,45–54,iOS 15,7023
Spain,Europe,Zaragoza,Government,45–54,Unknown,7024
Spain,Europe,Zaragoza,Individual,45–54,iOS 16,7025
Spain,Europe,Zaragoza,Government,35–44,Unknown,7026
Spain,Europe,Zaragoza,Government,18–24,Unknown,7027
Spain,Europe,Zaragoza,Education,18–24,Unknown,7028
Spain,Europe,Zaragoza,Education,55+,Unknown,7029
Spain,Europe,Zaragoza,Government,55+,Unknown,7030
Spain,Europe,Zaragoza,Business,25–34,New User,7031
Spain,Europe,Zaragoza,Business,55+,Android,7032
Spain,Europe,Zaragoza,Education,45–54,iOS 17,7033
Spain,Europe,Zaragoza,Individual,45–54,Unknown,7034
Spain,Europe,Zaragoza,Individual,35–44,Unknown,7035
Spain,Europe,Zaragoza,Business,25–34,Unknown,7036
Sweden,Europe,Gothenburg,Business,25–34,Unknown,7037
Sweden,Europe,Gothenburg,Business,45–54,Android,7038
Sweden,Europe,Gothenburg,Individual,18–24,Unknown,7039
Sweden,Europe,Gothenburg,Individual,55+,Unknown,7040
Sweden,Europe,Gothenburg,Government,35–44,Unknown,7041
Sweden,Europe,Gothenburg,Business,35–44,Unknown,7042
Sweden,Europe,Gothenburg,Government,18–24,Unknown,7043
Sweden,Europe,Gothenburg,Business,45–54,Unknown,7044
Sweden,Europe,Gothenburg,Education,25–34,Android,7045
Sweden,Europe,Gothenburg,Government,45–54,Unknown,7046
Sweden,Europe,Gothenburg,Government,25–34,iOS 16,7047
Sweden,Europe,Gothenburg,Individual,25–34,Unknown,7048
Sweden,Europe,Gothenburg,Education,35–44,Unknown,7049
Sweden,Europe,Gothenburg,Business,35–44,Android,7050
Sweden,Europe,Gothenburg,Government,25–34,Unknown,7051
Sweden,Europe,Gothenburg,Government,25–34,Other,7052
Sweden,Europe,Gothenburg,Individual,45–54,iOS 17,7053
Sweden,Europe,Gothenburg,Business,25–34,Android,7054
Sweden,Europe,Gothenburg,Education,35–44,iOS 16,7055
Sweden,Europe,Gothenburg,Individual,45–54,Other,7056
Sweden,Europe,Gothenburg,Individual,35–44,Unknown,7057
Sweden,Europe,Gothenburg,Government,18–24,iOS 15,7058
Sweden,Europe,Gothenburg,Education,35–44,iOS 17,7059
Sweden,Europe,Helsingborg,Government,25–34,Unknown,7060
Sweden,Europe,Helsingborg,Individual,55+,Unknown,7061
Sweden,Europe,Helsingborg,Business,55+,Unknown,7062
Sweden,Europe,Helsingborg,Government,55+,Unknown,7063
Sweden,Europe,Helsingborg,Individual,45–54,Android,7064
Sweden,Europe,Helsingborg,Government,35–44,iOS 16,7065
Sweden,Europe,Helsingborg,Government,25–34,iOS 16,7066
Sweden,Europe,Helsingborg,Business,55+,Other,7067
Sweden,Europe,Helsingborg,Business,35–44,Unknown,7068
Sweden,Europe,Helsingborg,Education,25–34,iOS 15,7069
Sweden,Europe,Helsingborg,Government,18–24,iOS 15,7070
Sweden,Europe,Helsingborg,Individual,25–34,Unknown,7071
Sweden,Europe,Helsingborg,Education,55+,iOS 16,7072
Sweden,Europe,Helsingborg,Individual,25–34,New User,7073
Sweden,Europe,Helsingborg,Education,25–34,Unknown,7074
Sweden,Europe,Helsingborg,Education,35–44,Unknown,7075
Sweden,Europe,Helsingborg,Education,25–34,Other,7076
Sweden,Europe,Helsingborg,Education,55+,Unknown,7077
Sweden,Europe,Helsingborg,Government,35–44,Other,7078
Sweden,Europe,Helsingborg,Individual,55+,Other,7079
Sweden,Europe,Helsingborg,Individual,45–54,Unknown,7080
Sweden,Europe,Helsingborg,Government,18–24,Unknown,7081
Sweden,Europe,Helsingborg,Education,35–44,Android,7082
Sweden,Europe,Helsingborg,Individual,25–34,iOS 15,7083
Sweden,Europe,Helsingborg,Business,25–34,Unknown,7084
Sweden,Europe,Helsingborg,Education,25–34,iOS 16,7085
Sweden,Europe,Jönköping,Education,55+,Unknown,7086
Sweden,Europe,Jönköping,Individual,18–24,Unknown,7087
Sweden,Europe,Jönköping,Individual,25–34,Unknown,7088
Sweden,Europe,Jönköping,Government,45–54,New User,7089
Sweden,Europe,Jönköping,Government,35–44,Unknown,7090
Sweden,Europe,Jönköping,Business,18–24,Unknown,7091
Sweden,Europe,Jönköping,Business,55+,Unknown,7092
Sweden,Europe,Jönköping,Business,35–44,Unknown,7093
Sweden,Europe,Jönköping,Business,25–34,Android,7094
Sweden,Europe,Jönköping,Education,45–54,Unknown,7095
Sweden,Europe,Jönköping,Education,25–34,Unknown,7096
Sweden,Europe,Jönköping,Business,45–54,Unknown,7097
Sweden,Europe,Jönköping,Individual,18–24,Other,7098
Sweden,Europe,Jönköping,Education,35–44,Unknown,7099
Sweden,Europe,Jönköping,Individual,35–44,Unknown,7100
Sweden,Europe,Jönköping,Government,45–54,iOS 16,7101
Sweden,Europe,Jönköping,Business,55+,iOS 15,7102
Sweden,Europe,Jönköping,Government,55+,Unknown,7103
Sweden,Europe,Jönköping,Government,18–24,Unknown,7104
Sweden,Europe,Linköping,Business,45–54,iOS 16,7105
Sweden,Europe,Linköping,Education,55+,Unknown,7106
Sweden,Europe,Linköping,Education,18–24,Unknown,7107
Sweden,Europe,Linköping,Education,35–44,Unknown,7108
Sweden,Europe,Linköping,Education,45–54,Unknown,7109
Sweden,Europe,Linköping,Government,18–24,Unknown,7110
