sale_id,sale_date,month,season,year,customer_id,product_id,units_sold,revenue_usd,discount_level,discount_amount,discount_pct,customer_rating,return_status
APPL-00010589,2024-09-21,September,Summer,2024,7997,507,3,3445.53,High,202.6800000000001,15,4.3,Returned
APPL-00010590,2024-10-21,October,Fall,2024,7980,8,1,107.39,High,18.950000000000003,15,,Kept
APPL-00010591,2024-10-31,October,Fall,2024,7990,149,4,365.24,No Discount,0.0,0,,Kept
APPL-00010592,2024-11-14,November,Fall,2024,7996,216,1,232.55,Low,12.23999999999998,5,3.0,Kept
APPL-00010593,2024-12-31,December,Winter,2024,7998,291,1,7039.43,Low,370.5,5,,Returned
APPL-00010594,2022-02-12,February,Winter,2022,7999,3,2,577.16,No Discount,0.0,0,4.7,Kept
APPL-00010595,2022-02-18,February,Winter,2022,8000,442,6,3059.34,Medium,56.65999999999997,10,4.6,Kept
APPL-00010596,2022-04-02,April,Spring,2022,8001,102,3,358.5,Low,2.4399999999999977,2,,Kept
APPL-00010597,2022-05-02,May,Spring,2022,8002,352,1,277.29,Medium,30.81,10,,Kept
APPL-00010598,2022-05-21,May,Spring,2022,8003,1041,1,810.17,Medium,90.0200000000001,10,3.9,Kept
APPL-00010599,2022-06-08,June,Spring,2022,8004,363,8,4718.56,No Discount,0.0,0,3.3,Kept
APPL-00010600,2022-06-12,June,Spring,2022,8005,46,1,116.76,Low,3.61,3,4.3,Kept
APPL-00010601,2022-08-19,August,Summer,2022,8006,152,2,4702.6,No Discount,0.0,0,4.5,Kept
APPL-00010602,2022-09-26,September,Fall,2022,8007,420,3,3543.39,No Discount,0.0,0,3.5,Kept
APPL-00010603,2022-11-06,November,Fall,2022,8008,733,1,736.6,No Discount,0.0,0,3.9,Kept
APPL-00010604,2022-11-14,November,Fall,2022,8009,727,2,1201.72,No Discount,0.0,0,4.1,Kept
APPL-00010605,2022-12-16,December,Fall,2022,8009,38,3,403.02,No Discount,0.0,0,3.4,Returned
APPL-00010606,2023-02-05,February,Winter,2023,8010,1100,1,1127.35,Medium,84.85000000000014,7,,Kept
APPL-00010607,2023-02-24,February,Winter,2023,8011,348,2,544.1,High,48.00999999999999,15,4.7,Kept
APPL-00010608,2023-07-21,July,Summer,2023,8006,775,3,3077.7,Low,53.99000000000001,5,,Kept
APPL-00010609,2023-07-28,July,Summer,2023,8012,389,1,162.53,Low,5.030000000000001,3,4.4,Exchanged
APPL-00010610,2023-08-11,August,Summer,2023,8013,28,1,28.3,No Discount,0.0,0,5.0,Kept
APPL-00010611,2023-11-04,November,Fall,2023,8014,994,1,466.65,No Discount,0.0,0,3.8,Kept
APPL-00010612,2023-11-21,November,Fall,2023,8009,1085,4,1747.08,Medium,32.879999999999995,7,4.9,Kept
APPL-00010613,2023-11-30,November,Fall,2023,7999,76,1,97.1,Medium,7.310000000000002,7,3.8,Kept
APPL-00010614,2023-12-10,December,Fall,2023,8015,999,2,2123.5,No Discount,0.0,0,,Kept
APPL-00010615,2024-01-05,January,Winter,2024,8009,247,3,3128.88,No Discount,0.0,0,,Kept
APPL-00010616,2024-02-01,February,Winter,2024,8006,329,2,246.5,Medium,13.699999999999989,10,,Kept
APPL-00010617,2024-03-28,March,Spring,2024,8009,326,2,4982.9,No Discount,0.0,0,3.1,Returned
APPL-00010618,2024-07-17,July,Summer,2024,8016,26,1,226.38,Low,11.909999999999997,5,3.7,Exchanged
APPL-00010619,2024-09-18,September,Summer,2024,8012,531,1,753.86,Medium,56.74000000000001,7,,Kept
APPL-00010620,2024-10-22,October,Fall,2024,8017,80,1,161.03,No Discount,0.0,0,4.4,Kept
APPL-00010621,2022-01-12,January,Winter,2022,8018,8,2,243.16,Low,3.760000000000005,3,4.7,Kept
APPL-00010622,2022-03-08,March,Winter,2022,8019,396,1,409.53,Medium,45.5,10,,Kept
APPL-00010623,2022-04-03,April,Spring,2022,8020,331,1,1063.33,No Discount,0.0,0,3.3,Kept
APPL-00010624,2022-05-02,May,Spring,2022,8021,226,3,2173.77,Low,22.409999999999968,3,4.6,Kept
APPL-00010625,2022-05-13,May,Spring,2022,8022,199,1,991.37,No Discount,0.0,0,3.8,Kept
APPL-00010626,2022-05-17,May,Spring,2022,8023,149,2,191.38,No Discount,0.0,0,,Kept
APPL-00010627,2022-05-20,May,Spring,2022,8024,822,1,954.84,No Discount,0.0,0,4.6,Kept
APPL-00010628,2022-05-25,May,Spring,2022,8020,135,4,956.44,Medium,18.0,7,3.8,Kept
APPL-00010629,2022-07-06,July,Summer,2022,8025,23,7,504.21,High,12.709999999999994,15,,Kept
APPL-00010630,2022-11-11,November,Fall,2022,8026,215,1,827.42,No Discount,0.0,0,3.8,Kept
APPL-00010631,2022-11-22,November,Fall,2022,8027,270,2,2131.3,No Discount,0.0,0,,Exchanged
APPL-00010632,2023-04-03,April,Spring,2023,8028,2,2,57.82,No Discount,0.0,0,,Kept
APPL-00010633,2023-06-28,June,Summer,2023,8029,531,3,2266.26,Low,39.75999999999999,5,4.7,Kept
APPL-00010634,2023-07-07,July,Summer,2023,8030,122,1,129.89,No Discount,0.0,0,,Kept
APPL-00010635,2023-10-26,October,Fall,2023,8031,586,1,1902.44,Medium,143.19000000000003,7,4.8,Kept
APPL-00010636,2023-11-14,November,Fall,2023,8032,72,1,2536.35,Low,51.76000000000022,2,,Kept
APPL-00010637,2023-12-15,December,Fall,2023,8020,761,2,2348.22,High,207.20000000000005,15,4.6,Kept
APPL-00010638,2024-05-25,May,Spring,2024,8033,1144,2,1063.58,Low,27.99000000000001,5,4.5,Kept
APPL-00010639,2024-06-13,June,Spring,2024,8025,276,1,549.05,No Discount,0.0,0,4.9,Kept
APPL-00010640,2024-07-08,July,Summer,2024,8032,90,7,5652.22,Low,24.969999999999917,3,4.7,Kept
APPL-00010641,2024-08-09,August,Summer,2024,8034,1063,2,2016.64,No Discount,0.0,0,3.8,Kept
APPL-00010642,2024-09-04,September,Summer,2024,8029,144,1,115.66,Low,6.090000000000003,5,,Kept
APPL-00010643,2024-11-23,November,Fall,2024,8029,48,1,124.33,No Discount,0.0,0,3.6,Kept
APPL-00010644,2022-01-13,January,Winter,2022,8035,358,2,1289.04,No Discount,0.0,0,4.8,Kept
APPL-00010645,2022-05-07,May,Spring,2022,8036,807,1,741.15,No Discount,0.0,0,3.4,Kept
APPL-00010646,2022-08-25,August,Summer,2022,8037,389,1,167.34,No Discount,0.0,0,4.0,Kept
APPL-00010647,2022-08-28,August,Summer,2022,8038,75,4,512.96,Medium,9.649999999999975,7,,Kept
APPL-00010648,2022-09-20,September,Summer,2022,8039,783,1,1078.69,No Discount,0.0,0,4.3,Kept
APPL-00010649,2022-09-28,September,Fall,2022,8040,75,2,253.56,No Discount,0.0,0,,Kept
APPL-00010650,2022-10-02,October,Fall,2022,8041,90,1,842.25,No Discount,0.0,0,5.0,Kept
APPL-00010651,2022-10-03,October,Fall,2022,8041,43,1,234.53,Low,7.25,3,3.4,Kept
APPL-00010652,2022-10-16,October,Fall,2022,8037,123,1,845.13,No Discount,0.0,0,,Kept
APPL-00010653,2022-11-07,November,Fall,2022,8042,64,5,420.5,Medium,9.340000000000003,10,4.2,Kept
APPL-00010654,2022-11-28,November,Fall,2022,8043,272,1,249.1,Low,5.0800000000000125,2,3.8,Kept
APPL-00010655,2023-03-02,March,Winter,2023,8044,102,1,137.49,No Discount,0.0,0,4.7,Kept
APPL-00010656,2023-03-09,March,Winter,2023,8045,80,1,171.64,Low,3.5,2,5.0,Kept
APPL-00010657,2023-04-18,April,Spring,2023,8040,48,1,134.85,No Discount,0.0,0,3.4,Kept
APPL-00010658,2023-06-30,June,Summer,2023,8038,10,4,1688.04,Low,22.21000000000004,5,,Returned
APPL-00010659,2023-07-06,July,Summer,2023,8046,531,1,808.75,No Discount,0.0,0,3.9,Kept
APPL-00010660,2023-07-17,July,Summer,2023,8038,994,2,1011.86,No Discount,0.0,0,3.8,Kept
APPL-00010661,2023-10-16,October,Fall,2023,8047,184,1,117.7,Low,6.200000000000003,5,3.9,Kept
APPL-00010662,2023-10-23,October,Fall,2023,8048,465,2,1875.9,Low,49.370000000000005,5,3.6,Kept
APPL-00010663,2023-10-31,October,Fall,2023,8045,384,2,4947.48,No Discount,0.0,0,4.8,Kept
APPL-00010664,2023-11-18,November,Fall,2023,8049,655,5,4349.55,Low,45.780000000000086,5,,Kept
APPL-00010665,2024-03-04,March,Winter,2024,8041,47,2,2187.7,No Discount,0.0,0,4.7,Kept
APPL-00010666,2024-03-31,March,Spring,2024,8038,774,1,926.46,Medium,102.94000000000004,10,,Kept
APPL-00010667,2024-05-18,May,Spring,2024,8050,536,4,10345.0,No Discount,0.0,0,4.4,Returned
APPL-00010668,2024-06-08,June,Spring,2024,8050,116,1,69.77,Medium,5.25,7,4.2,Kept
APPL-00010669,2024-07-07,July,Summer,2024,8041,82,5,589.0,High,20.790000000000006,15,3.1,Kept
APPL-00010670,2024-07-21,July,Summer,2024,8051,849,1,892.87,No Discount,0.0,0,,Kept
APPL-00010671,2024-09-01,September,Summer,2024,8052,1,1,168.39,No Discount,0.0,0,4.4,Kept
APPL-00010672,2024-09-12,September,Summer,2024,8053,641,1,643.26,No Discount,0.0,0,4.3,Kept
APPL-00010673,2024-09-25,September,Fall,2024,8054,75,1,126.88,Low,2.5900000000000034,2,3.4,Kept
APPL-00010674,2024-09-28,September,Fall,2024,8046,271,1,2108.07,No Discount,0.0,0,3.2,Returned
APPL-00010675,2024-10-01,October,Fall,2024,8044,102,1,121.83,No Discount,0.0,0,3.9,Returned
APPL-00010676,2024-10-11,October,Fall,2024,8037,64,1,80.36,High,14.180000000000009,15,,Kept
APPL-00010677,2024-10-18,October,Fall,2024,8055,542,2,191.38,Medium,10.629999999999995,10,4.6,Kept
APPL-00010678,2024-10-22,October,Fall,2024,8041,350,2,186.04,No Discount,0.0,0,,Kept
APPL-00010679,2024-10-30,October,Fall,2024,8046,633,1,485.7,No Discount,0.0,0,4.6,Kept
APPL-00010680,2022-02-04,February,Winter,2022,8056,360,2,3857.92,No Discount,0.0,0,,Kept
APPL-00010681,2022-03-05,March,Winter,2022,8057,7,4,4815.4,No Discount,0.0,0,3.5,Exchanged
APPL-00010682,2022-04-05,April,Spring,2022,8058,719,1,415.72,No Discount,0.0,0,4.3,Kept
APPL-00010683,2022-04-13,April,Spring,2022,8059,415,2,739.44,High,65.25,15,4.0,Kept
APPL-00010684,2022-05-16,May,Spring,2022,8060,114,2,3142.02,High,277.24,15,,Kept
APPL-00010685,2022-07-17,July,Summer,2022,8061,599,1,1336.1,No Discount,0.0,0,3.7,Returned
APPL-00010686,2022-07-29,July,Summer,2022,8060,4,6,9391.32,High,276.21000000000004,15,4.0,Kept
APPL-00010687,2022-09-03,September,Summer,2022,8062,82,2,259.28,Low,2.6500000000000057,2,4.9,Kept
APPL-00010688,2022-10-10,October,Fall,2022,8063,72,1,1974.46,High,348.44000000000005,15,,Kept
APPL-00010689,2022-11-03,November,Fall,2022,8064,189,1,558.27,No Discount,0.0,0,3.0,Returned
APPL-00010690,2023-01-11,January,Winter,2023,8064,352,1,307.37,Low,6.269999999999982,2,3.7,Kept
APPL-00010691,2023-03-20,March,Winter,2023,8061,45,2,208.52,No Discount,0.0,0,3.2,Kept
APPL-00010692,2023-03-28,March,Spring,2023,8065,1097,2,1921.64,No Discount,0.0,0,4.4,Kept
APPL-00010693,2023-05-22,May,Spring,2023,8060,418,1,269.13,Low,14.170000000000016,5,4.9,Kept
APPL-00010694,2023-05-30,May,Spring,2023,8066,257,2,562.94,No Discount,0.0,0,4.2,Kept
APPL-00010695,2023-06-09,June,Spring,2023,8067,64,3,286.5,No Discount,0.0,0,,Kept
APPL-00010696,2023-07-08,July,Summer,2023,8068,513,1,861.23,Low,45.32999999999993,5,3.4,Kept
APPL-00010697,2023-07-22,July,Summer,2023,8069,614,2,1987.04,No Discount,0.0,0,4.5,Returned
APPL-00010698,2023-08-09,August,Summer,2023,8060,18,1,125.69,No Discount,0.0,0,3.1,Kept
APPL-00010699,2023-08-20,August,Summer,2023,8070,657,1,751.59,No Discount,0.0,0,3.7,Kept
APPL-00010700,2023-10-03,October,Fall,2023,8071,253,2,231.42,Medium,8.710000000000008,7,,Kept
APPL-00010701,2023-10-08,October,Fall,2023,8072,889,1,631.7,Low,33.25,5,3.1,Kept
APPL-00010702,2023-12-19,December,Fall,2023,8073,1127,1,459.49,No Discount,0.0,0,4.4,Kept
APPL-00010703,2024-01-19,January,Winter,2024,8074,76,5,517.1,Low,3.200000000000003,3,,Exchanged
APPL-00010704,2024-01-20,January,Winter,2024,8062,17,1,724.22,Low,22.399999999999977,3,4.3,Kept
APPL-00010705,2024-06-21,June,Summer,2024,8075,754,5,3342.65,No Discount,0.0,0,4.9,Kept
APPL-00010706,2024-07-27,July,Summer,2024,8061,360,1,1589.85,High,280.5600000000002,15,4.7,Kept
APPL-00010707,2024-07-30,July,Summer,2024,8076,1065,1,850.91,Low,26.32000000000005,3,3.8,Kept
APPL-00010708,2024-08-16,August,Summer,2024,8077,407,1,237.25,Low,7.340000000000003,3,4.6,Kept
APPL-00010709,2024-08-22,August,Summer,2024,8078,1018,1,401.95,No Discount,0.0,0,,Returned
APPL-00010710,2024-09-25,September,Fall,2024,8079,569,1,499.56,Medium,55.51000000000005,10,,Kept
APPL-00010711,2024-11-30,November,Fall,2024,8080,962,1,836.48,Low,25.870000000000005,3,4.4,Kept
APPL-00010712,2022-03-25,March,Spring,2022,8081,1170,1,886.75,Medium,98.52999999999996,10,,Kept
APPL-00010713,2022-04-08,April,Spring,2022,8082,325,1,735.64,No Discount,0.0,0,4.3,Returned
APPL-00010714,2022-04-13,April,Spring,2022,8083,624,1,797.93,Medium,60.06000000000006,7,4.3,Kept
APPL-00010715,2022-04-16,April,Spring,2022,8084,276,1,504.53,Low,10.300000000000068,2,3.4,Exchanged
APPL-00010716,2022-05-24,May,Spring,2022,8085,82,1,118.24,Low,6.219999999999999,5,4.1,Kept
APPL-00010717,2022-06-12,June,Spring,2022,8086,33,2,73.38,No Discount,0.0,0,3.9,Kept
APPL-00010718,2022-07-13,July,Summer,2022,8087,35,2,2372.58,No Discount,0.0,0,3.9,Exchanged
APPL-00010719,2022-09-05,September,Summer,2022,8088,8,1,126.48,Medium,9.519999999999996,7,,Kept
APPL-00010720,2022-10-06,October,Fall,2022,8086,542,3,309.63,No Discount,0.0,0,,Kept
APPL-00010721,2022-10-14,October,Fall,2022,8089,504,1,911.02,Low,18.590000000000032,2,3.1,Returned
APPL-00010722,2022-10-26,October,Fall,2022,8090,8,6,659.34,High,19.39,15,3.9,Kept
APPL-00010723,2023-01-03,January,Winter,2023,8091,24,1,132.46,High,23.370000000000005,15,,Kept
APPL-00010724,2023-01-14,January,Winter,2023,8092,293,1,1367.55,No Discount,0.0,0,4.4,Returned
APPL-00010725,2023-04-08,April,Spring,2023,8092,65,1,92.68,Medium,6.97999999999999,7,,Kept
APPL-00010726,2023-05-11,May,Spring,2023,8093,23,2,147.66,No Discount,0.0,0,3.6,Kept
APPL-00010727,2023-05-28,May,Spring,2023,8094,565,3,1059.42,High,62.31999999999999,15,,Kept
APPL-00010728,2023-09-24,September,Fall,2023,8095,734,3,2773.74,No Discount,0.0,0,4.2,Kept
APPL-00010729,2023-12-04,December,Fall,2023,8096,119,1,1060.64,Medium,79.82999999999993,7,,Kept
APPL-00010730,2023-12-13,December,Fall,2023,8097,1068,2,1728.2,Medium,65.03999999999996,7,,Exchanged
APPL-00010731,2024-03-07,March,Winter,2024,8098,70,2,1478.4,No Discount,0.0,0,3.8,Kept
APPL-00010732,2024-06-24,June,Summer,2024,8099,1041,4,3806.92,No Discount,0.0,0,4.2,Kept
APPL-00010733,2024-10-15,October,Fall,2024,8100,851,1,980.74,Low,20.019999999999985,2,,Kept
APPL-00010734,2024-10-19,October,Fall,2024,8091,149,1,105.44,No Discount,0.0,0,,Kept
APPL-00010735,2024-10-27,October,Fall,2024,8101,189,2,1013.4,Low,10.339999999999977,2,4.4,Kept
APPL-00010736,2024-11-21,November,Fall,2024,8102,215,1,910.21,Low,18.579999999999927,2,4.3,Kept
APPL-00010737,2022-01-02,January,Winter,2022,8103,349,1,835.26,No Discount,0.0,0,4.9,Kept
APPL-00010738,2022-01-11,January,Winter,2022,8104,276,1,572.57,Low,17.709999999999923,3,,Kept
APPL-00010739,2022-01-16,January,Winter,2022,8105,440,1,29.32,Low,1.5399999999999991,5,,Kept
APPL-00010740,2022-02-01,February,Winter,2022,8106,220,7,7344.4,No Discount,0.0,0,4.9,Exchanged
APPL-00010741,2022-02-03,February,Winter,2022,8107,102,2,232.2,Medium,12.900000000000006,10,3.4,Kept
APPL-00010742,2022-02-08,February,Winter,2022,8108,1174,1,946.6,Low,29.279999999999973,3,3.1,Kept
APPL-00010743,2022-03-10,March,Winter,2022,8109,276,3,1563.0,Medium,57.88999999999999,10,4.1,Kept
APPL-00010744,2022-03-15,March,Winter,2022,8110,838,1,1267.54,No Discount,0.0,0,,Kept
APPL-00010745,2022-04-03,April,Spring,2022,8111,841,1,831.91,No Discount,0.0,0,,Kept
APPL-00010746,2022-04-22,April,Spring,2022,8107,48,1,120.69,Low,3.730000000000004,3,,Kept
APPL-00010747,2022-06-27,June,Summer,2022,8112,259,1,573.94,Low,30.209999999999923,5,4.1,Kept
APPL-00010748,2022-07-06,July,Summer,2022,8113,189,1,519.45,No Discount,0.0,0,4.0,Kept
APPL-00010749,2022-08-22,August,Summer,2022,8114,90,3,2138.01,Medium,53.63999999999999,7,,Exchanged
APPL-00010750,2022-09-08,September,Summer,2022,8115,572,1,633.54,Low,12.930000000000064,2,4.7,Kept
APPL-00010751,2022-12-15,December,Fall,2022,8105,350,4,337.88,Medium,9.379999999999995,10,3.9,Kept
APPL-00010752,2023-02-25,February,Winter,2023,8116,8,1,126.96,Low,6.679999999999993,5,3.1,Kept
APPL-00010753,2023-03-06,March,Winter,2023,8113,101,2,241.72,Low,6.359999999999999,5,4.2,Kept
APPL-00010754,2023-03-18,March,Winter,2023,8103,44,1,131.41,No Discount,0.0,0,4.6,Kept
APPL-00010755,2023-03-31,March,Spring,2023,8116,87,3,277.26,Medium,6.959999999999994,7,,Kept
APPL-00010756,2023-04-21,April,Spring,2023,8117,817,1,596.11,Low,12.16999999999996,2,4.6,Kept
APPL-00010757,2023-05-29,May,Spring,2023,8115,235,2,152.12,Low,2.3499999999999943,3,4.2,Kept
APPL-00010758,2023-06-27,June,Summer,2023,8116,75,3,412.29,No Discount,0.0,0,3.5,Kept
APPL-00010759,2023-07-02,July,Summer,2023,8113,265,1,1929.8,No Discount,0.0,0,,Kept
APPL-00010760,2023-08-04,August,Summer,2023,8118,19,1,562.0,No Discount,0.0,0,4.1,Kept
APPL-00010761,2023-10-31,October,Fall,2023,8110,166,3,1598.79,Medium,40.110000000000014,7,4.9,Kept
APPL-00010762,2024-01-02,January,Winter,2024,8119,389,2,344.46,Low,3.5200000000000102,2,4.8,Kept
APPL-00010763,2024-01-06,January,Winter,2024,8120,596,2,4021.8,Low,41.03999999999997,2,3.2,Kept
APPL-00010764,2024-03-16,March,Winter,2024,8110,44,1,138.16,No Discount,0.0,0,3.7,Kept
APPL-00010765,2024-06-07,June,Spring,2024,8121,982,1,706.72,High,124.72000000000004,15,3.8,Kept
APPL-00010766,2024-07-28,July,Summer,2024,8122,828,1,820.5,No Discount,0.0,0,4.6,Returned
APPL-00010767,2024-07-31,July,Summer,2024,8115,622,1,746.74,No Discount,0.0,0,5.0,Kept
APPL-00010768,2024-08-25,August,Summer,2024,8123,952,2,2339.58,Low,36.180000000000064,3,3.0,Kept
APPL-00010769,2024-09-04,September,Summer,2024,8114,496,1,1930.04,Low,39.3900000000001,2,4.7,Kept
APPL-00010770,2024-11-06,November,Fall,2024,8115,216,7,1750.07,No Discount,0.0,0,3.4,Kept
APPL-00010771,2024-11-18,November,Fall,2024,8105,329,1,121.58,No Discount,0.0,0,,Kept
APPL-00010772,2022-03-10,March,Winter,2022,8124,26,2,458.48,Low,12.060000000000002,5,5.0,Exchanged
APPL-00010773,2022-03-19,March,Winter,2022,8125,542,1,88.34,Medium,9.819999999999991,10,4.6,Kept
APPL-00010774,2022-06-11,June,Spring,2022,8126,399,5,3179.6,No Discount,0.0,0,4.5,Kept
APPL-00010775,2022-07-29,July,Summer,2022,8127,28,1,26.8,Low,0.8299999999999983,3,4.9,Kept
APPL-00010776,2022-08-22,August,Summer,2022,8128,485,3,2389.95,Low,41.930000000000064,5,4.8,Kept
APPL-00010777,2022-09-10,September,Summer,2022,8129,185,1,388.52,Medium,43.170000000000016,10,4.8,Kept
APPL-00010778,2022-09-17,September,Summer,2022,8130,262,2,473.84,Medium,17.830000000000013,7,3.4,Kept
APPL-00010779,2022-10-05,October,Fall,2022,8131,70,1,763.3,No Discount,0.0,0,4.8,Returned
APPL-00010780,2022-10-14,October,Fall,2022,8132,1145,5,4752.7,No Discount,0.0,0,3.8,Kept
APPL-00010781,2023-01-31,January,Winter,2023,8133,386,1,395.6,No Discount,0.0,0,,Returned
APPL-00010782,2023-03-11,March,Winter,2023,8134,154,2,1618.6,Low,42.60000000000002,5,,Kept
APPL-00010783,2023-04-27,April,Spring,2023,8135,365,1,590.61,No Discount,0.0,0,3.0,Kept
APPL-00010784,2023-05-11,May,Spring,2023,8136,1049,2,1192.14,Low,31.370000000000005,5,4.9,Kept
APPL-00010785,2023-05-23,May,Spring,2023,8137,666,3,20981.64,No Discount,0.0,0,3.1,Kept
APPL-00010786,2023-05-27,May,Spring,2023,8138,120,2,4666.66,Medium,259.2600000000002,10,3.7,Kept
APPL-00010787,2023-06-15,June,Spring,2023,8139,170,2,3993.12,Low,105.07999999999991,5,4.4,Kept
APPL-00010788,2023-06-24,June,Summer,2023,8125,33,3,96.24,High,5.660000000000004,15,4.4,Kept
APPL-00010789,2023-07-25,July,Summer,2023,8137,189,3,1608.75,No Discount,0.0,0,4.8,Kept
APPL-00010790,2023-10-10,October,Fall,2023,8140,588,1,696.1,High,122.84000000000005,15,,Kept
APPL-00010791,2023-11-03,November,Fall,2023,8141,44,1,131.33,Low,6.909999999999997,5,3.8,Kept
APPL-00010792,2023-12-05,December,Fall,2023,8135,186,2,270.3,Low,2.759999999999991,2,3.3,Kept
APPL-00010793,2023-12-20,December,Fall,2023,8142,144,5,624.85,No Discount,0.0,0,3.3,Kept
APPL-00010794,2023-12-31,December,Winter,2023,8143,1026,1,966.69,No Discount,0.0,0,,Kept
APPL-00010795,2024-01-10,January,Winter,2024,8144,922,4,3346.56,Low,25.879999999999995,3,3.1,Kept
APPL-00010796,2024-06-08,June,Spring,2024,8141,80,1,175.67,No Discount,0.0,0,,Kept
APPL-00010797,2024-07-03,July,Summer,2024,8139,220,8,8055.52,Low,20.549999999999955,2,3.8,Kept
APPL-00010798,2024-08-08,August,Summer,2024,8145,674,1,1315.07,No Discount,0.0,0,,Kept
APPL-00010799,2024-08-11,August,Summer,2024,8141,136,1,245.67,No Discount,0.0,0,3.0,Kept
APPL-00010800,2024-09-13,September,Summer,2024,8146,918,1,404.83,Medium,30.470000000000027,7,,Kept
APPL-00010801,2024-09-13,September,Summer,2024,8125,574,4,30104.96,No Discount,0.0,0,3.4,Kept
APPL-00010802,2024-09-26,September,Fall,2024,8126,161,3,3702.6,Low,25.19000000000005,2,,Kept
APPL-00010803,2024-11-30,November,Fall,2024,8147,648,1,1142.35,Low,60.12000000000012,5,4.4,Kept
APPL-00010804,2024-12-08,December,Fall,2024,8148,122,1,126.06,Low,2.569999999999993,2,3.0,Kept
APPL-00010805,2022-05-11,May,Spring,2022,8149,201,2,1855.52,No Discount,0.0,0,3.7,Kept
APPL-00010806,2022-07-03,July,Summer,2022,8150,30,3,727.5,No Discount,0.0,0,,Kept
APPL-00010807,2022-07-19,July,Summer,2022,8151,113,1,753.65,No Discount,0.0,0,3.0,Kept
APPL-00010808,2022-10-18,October,Fall,2022,8152,307,1,1096.03,Medium,82.5,7,4.3,Kept
APPL-00010809,2022-12-25,December,Winter,2022,8153,610,1,633.21,No Discount,0.0,0,3.3,Kept
APPL-00010810,2023-01-17,January,Winter,2023,8153,116,3,227.25,No Discount,0.0,0,,Kept
APPL-00010811,2023-08-04,August,Summer,2023,8154,1023,1,985.97,Low,20.120000000000005,2,,Kept
APPL-00010812,2023-09-25,September,Fall,2023,8155,44,6,736.32,Low,6.460000000000008,5,,Kept
APPL-00010813,2023-12-10,December,Fall,2023,8156,389,3,453.48,Low,4.670000000000016,3,,Kept
APPL-00010814,2024-01-13,January,Winter,2024,8156,569,3,1609.92,Low,28.24000000000001,5,4.3,Kept
APPL-00010815,2024-02-15,February,Winter,2024,8157,193,2,804.66,No Discount,0.0,0,3.5,Kept
APPL-00010816,2024-04-14,April,Spring,2024,8158,46,3,382.26,No Discount,0.0,0,4.2,Kept
APPL-00010817,2024-12-07,December,Fall,2024,8153,407,6,1321.14,Medium,24.460000000000008,10,,Kept
APPL-00010818,2022-09-29,September,Fall,2022,8159,23,1,78.09,No Discount,0.0,0,,Kept
APPL-00010819,2022-10-05,October,Fall,2022,8160,679,2,2725.96,No Discount,0.0,0,3.6,Kept
APPL-00010820,2022-10-09,October,Fall,2022,8161,235,2,157.22,No Discount,0.0,0,4.2,Kept
APPL-00010821,2022-11-07,November,Fall,2022,8162,389,1,179.49,No Discount,0.0,0,4.3,Returned
APPL-00010822,2023-01-05,January,Winter,2023,8163,63,5,2770.2,Low,17.139999999999986,3,4.7,Kept
APPL-00010823,2023-01-17,January,Winter,2023,8164,178,1,314.16,Low,6.409999999999968,2,,Kept
APPL-00010824,2023-04-17,April,Spring,2023,8165,122,1,118.51,Medium,13.170000000000002,10,3.7,Kept
APPL-00010825,2023-06-09,June,Spring,2023,8166,135,2,525.28,No Discount,0.0,0,3.2,Kept
APPL-00010826,2023-07-07,July,Summer,2023,8167,99,2,604.56,No Discount,0.0,0,4.2,Kept
APPL-00010827,2023-11-03,November,Fall,2023,8166,55,1,2118.57,Medium,235.39999999999964,10,3.7,Returned
APPL-00010828,2024-04-23,April,Spring,2024,8168,1018,1,398.68,Medium,30.00999999999999,7,4.0,Kept
APPL-00010829,2024-08-22,August,Summer,2024,8159,38,6,745.98,Medium,13.809999999999988,10,4.6,Kept
APPL-00010830,2024-10-01,October,Fall,2024,8169,482,5,4743.25,No Discount,0.0,0,4.7,Kept
APPL-00010831,2024-10-01,October,Fall,2024,8170,44,1,107.89,Medium,11.989999999999997,10,,Kept
APPL-00010832,2024-10-28,October,Fall,2024,8171,920,2,2207.56,Low,34.1400000000001,3,3.9,Kept
APPL-00010833,2024-10-31,October,Fall,2024,8172,35,2,2471.84,Low,38.22000000000003,3,4.0,Kept
APPL-00010834,2024-11-01,November,Fall,2024,8173,568,1,758.05,Low,23.44000000000005,3,4.3,Kept
APPL-00010835,2024-11-27,November,Fall,2024,8174,399,3,1718.46,Medium,43.120000000000005,7,3.6,Kept
APPL-00010836,2024-12-13,December,Fall,2024,8175,813,4,9071.36,Medium,251.98,10,3.3,Kept
APPL-00010837,2022-01-30,January,Winter,2022,8176,1155,1,707.97,No Discount,0.0,0,3.1,Kept
APPL-00010838,2022-02-24,February,Winter,2022,8177,815,1,411.77,No Discount,0.0,0,4.5,Kept
APPL-00010839,2022-04-13,April,Spring,2022,8178,190,1,407.83,Low,12.610000000000014,3,,Kept
APPL-00010840,2022-06-20,June,Spring,2022,8179,1146,2,1859.78,Low,28.75999999999999,3,3.9,Kept
APPL-00010841,2022-07-24,July,Summer,2022,8180,6,1,100.7,No Discount,0.0,0,,Kept
APPL-00010842,2022-10-31,October,Fall,2022,8181,22,2,912.96,No Discount,0.0,0,,Kept
APPL-00010843,2023-01-23,January,Winter,2023,8182,93,1,7189.0,No Discount,0.0,0,3.9,Kept
